m,R : score,5m/6,gap,a : R/(5m/6)*100,a's average,(ave-a)^2,S : standard deviation,É¢: 1.96*S/Å„1000,confidence interval
1202,840,1001.67,161.667,83.85995388,,0.241301949,,,
1177,830,980.833,150.833,84.62194889,,1.570560279,,,
1152,812,960,148,84.58333333,,1.475263857,,,
1236,857,1030,173,83.2038835,,0.027174017,,,
1173,806,977.5,171.5,82.45524297,,0.834456605,,,
1169,818,974.167,156.167,83.96917572,,0.360536343,,,
1149,825,957.5,132.5,86.1618799,,7.801692316,,,
1093,752,910.833,158.833,82.56178685,,0.651155524,,,
1288,925,1073.33,148.333,86.18039186,,7.905448458,,,
1203,837,1002.5,165.5,83.49127182,,0.01501676,,,
1300,938,1083.33,145.333,86.5848818,,10.34363928,,,
1234,851,1028.33,177.333,82.75553567,,0.376005969,,,
1221,855,1017.5,162.5,84.02948403,,0.436597301,,,
1220,857,1016.67,159.667,84.29480559,,0.857617982,,,
1054,725,878.333,153.333,82.54272582,,0.682281133,,,
1355,914,1129.17,215.167,80.9444105,,5.877319868,,,
1199,838,999.167,161.167,83.8698636,,0.251135954,,,
1124,773,936.667,163.667,82.52666102,,0.709078361,,,
1274,891,1061.67,170.667,83.92438328,,0.30875176,,,
1238,833,1031.67,198.667,80.74287321,,6.895118285,,,
1238,892,1031.67,139.667,86.46175618,,9.56681758,,,
1180,833,983.333,150.333,84.71189312,,1.804090048,,,
1351,929,1125.83,196.833,82.51689864,,0.725614837,,,
1260,871,1050,179,82.95238095,,0.173345638,,,
1278,869,1065,196,81.59624413,,3.141702361,,,
1128,781,940,159,83.08510638,,0.080441749,,,
1225,871,1020.83,149.833,85.32272758,,3.818110741,,,
1215,841,1012.5,171.5,83.0617284,,0.094249328,,,
1286,871,1071.67,200.667,81.27501936,,4.383619754,,,
1301,916,1084.17,168.167,84.48859496,,1.25409993,,,
1122,770,935,165,82.35294118,,1.03182476,,,
1189,790,990.833,200.833,79.7308931,,13.23384955,,,
1247,879,1039.17,160.167,84.58673749,,1.483544858,,,
1224,871,1020,149,85.39215686,,4.094260599,,,
1266,891,1055,164,84.4549763,,1.179933356,,,
1078,719,898.333,179.333,80.03713545,,11.09951512,,,
1244,851,1036.67,185.667,82.0897682,,1.635740549,,,
1067,764,889.167,125.167,85.9231168,,6.524897415,,,
1169,795,974.167,179.167,81.60818422,,3.099517665,,,
1079,753,899.167,146.167,83.74417655,,0.140960919,,,
1177,816,980.833,164.833,83.19459072,,0.030324116,,,
1055,724,879.167,155.167,82.35067968,,1.036424281,,,
1252,879,1043.33,164.333,84.24947045,,0.775705617,,,
1235,871,1029.17,158.167,84.63130484,,1.594097923,,,
1203,826,1002.5,176.5,82.39401496,,0.950067318,,,
1289,914,1074.17,160.167,85.0889524,,2.959168788,,,
1181,814,984.167,170.167,82.70954015,,0.434529849,,,
1229,837,1024.17,187.167,81.72471367,,2.702786173,,,
1242,874,1035,161,84.44444444,,1.157163868,,,
1305,938,1087.5,149.5,86.25287356,,8.318290265,,,
1264,872,1053.33,181.333,82.7850721,,0.34065529,,,
1203,829,1002.5,173.5,82.69326683,,0.456249045,,,
1169,828,974.167,146.167,84.99569376,,2.647014548,,,
1215,844,1012.5,168.5,83.35802469,,0.000114581,,,
1246,859,1038.33,179.333,82.72899752,,0.409256271,,,
1279,876,1065.83,189.833,82.18946736,,1.390657842,,,
1195,838,995.833,157.833,84.15065578,,0.611409603,,,
1338,931,1115,184,83.49775785,,0.016648462,,,
1273,896,1060.83,164.833,84.46216642,,1.195605538,,,
1324,911,1103.33,192.333,82.56822528,,0.640806091,,,
1265,889,1054.17,165.167,84.33174915,,0.927407941,,,
1175,813,979.167,166.167,83.02975897,,0.114900635,,,
1275,869,1062.5,193.5,81.78823529,,2.497960133,,,
1099,774,915.833,141.833,84.51322457,,1.309870276,,,
1142,777,951.667,174.667,81.64620608,,2.967084974,,,
1086,754,905,151,83.31491713,,0.00289571,,,
1167,787,972.5,185.5,80.92544987,,5.969612558,,,
1297,904,1080.83,176.833,83.63942526,,0.073276501,,,
1192,814,993.333,179.333,81.94633622,,2.023201011,,,
1128,771,940,169,82.0212766,,1.815627793,,,
1193,798,994.167,196.167,80.26820444,,9.613252135,,,
1126,777,938.333,161.333,82.80642373,,0.316187135,,,
1145,770,954.167,184.167,80.69866176,,7.129258667,,,
1218,860,1015,155,84.72906404,,1.85051161,,,
1144,806,953.333,147.333,84.54548411,,1.384752746,,,
1096,792,913.333,121.333,86.71536012,,11.19994029,,,
1185,815,987.5,172.5,82.53164557,,0.700708552,,,
1169,814,974.167,160.167,83.5585685,,0.036039062,,,
1237,898,1030.83,132.833,87.11426714,,14.02905651,,,
1108,770,923.333,153.333,83.39353191,,0.000615188,,,
1102,784,918.333,134.333,85.3720818,,4.013422741,,,
1122,762,935,173,81.4973262,,3.502148166,,,
1077,756,897.5,141.5,84.23398329,,0.748665102,,,
1057,748,880.833,132.833,84.91961586,,2.405250281,,,
1242,884,1035,151,85.41062802,,4.169351891,,,
1236,828,1030,202,80.38834951,,8.88266146,,,
1113,768,927.5,159.5,82.8032345,,0.319783949,,,
1144,808,953.333,145.333,84.75527439,,1.922508313,,,
1198,822,998.333,176.333,82.33725621,,1.06393598,,,
1279,876,1065.83,189.833,82.18946736,,1.390657842,,,
1241,847,1034.17,187.167,81.9014282,,2.152971437,,,
1114,776,928.333,152.333,83.59069429,,0.04926862,,,
1161,821,967.5,146.5,84.85788114,,2.217574295,,,
1173,799,977.5,178.5,81.73913043,,2.655591256,,,
1120,776,933.333,157.333,83.14288684,,0.051004651,,,
1259,900,1049.17,149.167,85.78209442,,5.824332976,,,
1248,858,1040,182,82.5,,0.754689954,,,
1147,793,955.833,162.833,82.96428351,,0.163576098,,,
1141,805,950.833,145.833,84.66260637,,1.674118823,,,
1358,942,1131.67,189.667,83.23981373,,0.01661913,,,
1301,898,1084.17,186.167,82.82833873,,0.292021569,,,
1104,753,920,167,81.84782609,,2.313145458,,,
1260,886,1050,164,84.38095238,,1.024596315,,,
1186,787,988.333,201.333,79.62903192,,13.98533376,,,
1116,782,930,148,84.08602151,,0.514508639,,,
1162,819,968.333,149.333,84.57834237,,1.463164669,,,
1163,793,969.167,176.167,81.82284374,,2.389761017,,,
1143,791,952.5,161.5,83.04461942,,0.105046973,,,
1170,814,975,161,83.48717949,,0.014030534,,,
1263,889,1052.5,163.5,84.46555819,,1.203034436,,,
1239,872,1032.5,160.5,84.45520581,,1.180432013,,,
1282,857,1068.33,211.333,80.21865903,,9.922940384,,,
1198,845,998.333,153.333,84.64109671,,1.618919763,,,
1147,784,955.833,171.833,82.02269643,,1.811803482,,,
1040,743,866.667,123.667,85.73073626,,5.579078615,,,
1196,845,996.667,151.667,84.78258034,,1.99897581,,,
1050,728,875,147,83.2,,0.028469452,,,
1148,788,956.667,168.667,82.36930928,,0.998839639,,,
1212,826,1010,184,81.78217822,,2.517143162,,,
1312,897,1093.33,196.333,82.04293306,,1.757734695,,,
1210,837,1008.33,171.333,83.00853887,,0.129736878,,,
1219,830,1015.83,185.833,81.70658476,,2.762723231,,,
1173,773,977.5,204.5,79.07928389,,18.39933877,,,
1157,799,964.167,165.167,82.86946141,,0.249268056,,,
1290,906,1075,169,84.27906977,,0.82872044,,,
1128,762,940,178,81.06382979,,5.312560058,,,
1210,853,1008.33,155.333,84.59532098,,1.504528048,,,
1180,828,983.333,155.333,84.20341837,,0.696706468,,,
1180,810,983.333,173.333,82.37290928,,0.991656777,,,
1104,782,920,138,85,,2.661045304,,,
1192,863,993.333,130.333,86.87922378,,12.32357413,,,
1300,917,1083.33,166.333,84.6464143,,1.632479896,,,
1202,817,1001.67,184.667,81.56378847,,3.257810052,,,
1169,797,974.167,177.167,81.81348783,,2.418774876,,,
1191,845,992.5,147.5,85.13853904,,3.132227835,,,
1148,826,956.667,130.667,86.34143333,,8.836971453,,,
1288,883,1073.33,190.333,82.26733623,,1.213065871,,,
1240,879,1033.33,154.333,85.06479053,,2.876624956,,,
1146,812,955,143,85.02617801,,2.747137454,,,
1246,875,1038.33,163.333,84.26993345,,0.812169588,,,
